"Name","code_course","max_student","register_student","branch","type","teacher","start_data","end_date","register_student_yesterday","priority","Days[0]","Days[1]","year_name","branch_id","product_id","Year","id","status","Course Name","Course Code","start_date","end_date"
מכינה מתמטיקה 5 - חורף בג' 2021 @home 01,"997210001",45,17,@home,"861650000;861650001;861650002;861650003;861650005;861650008;861650011;861650014;861650015;861650016;861650017;861650018;861650022",אודי נעים,"0000-00-00","0000-00-00",17,"1;2;3;4;5;6;7;8;9;10;11;13;14","861650000;861650001;861650002;861650003;861650004;861650005;861650006","861650000;861650002;861650003;861650004;861650005;861650006",אביב פס' 2019;אביב פס' 2021;חורף בג' 2018;חורף בג' 2019;חורף בג' 2020;חורף בג' 2021;חורף פס' 2017;חורף פס' 2018;חורף פס' 2019;חורף פס' 2020;חורף פס' 2021;סתיו פס' 2018;סתיו פס' 2019;סתיו פס' 2020;קיץ בג' 2019;קיץ בג' 2021;קיץ פס' 2019;שנת 1111;שנת 2016;שנת 2017;שנת 2018;שנת 2019;שנת 2020,CE4AA9DF-B8E1-E011-8DD2-005056BD3748,"51CA2D4F-8287-E011-942D-005056BD3748",אביב פס' 2018;אביב פס' 2019;אביב פס' 2020;אביב פס' 2021;אביב פס' 2022;אביב פס' 2023;אביב פס' 2024;אביב פס' 2025;אביב פס' 2026;אביב פס' 2027;חורף בג' 2019;חורף בג' 2020;חורף בג' 2021;חורף בג' 2022;חורף בג' 2023;חורף בג' 2024;חורף בג' 2025;חורף בג' 2027;חורף פס' 2017;חורף פס' 2018;חורף פס' 2019;חורף פס' 2020;חורף פס' 2021;חורף פס' 2022;חורף פס' 2023;חורף פס' 2024;חורף פס' 2025;חורף פס' 2026;חורף פס' 2027;סתיו פס' 2018;סתיו פס' 2019;סתיו פס' 2020;סתיו פס' 2021;סתיו פס' 2022;סתיו פס' 2023;סתיו פס' 2024;סתיו פס' 2025;סתיו פס' 2026;סתיו פס' 2027;קיץ בג' 2019;קיץ בג' 2020;קיץ בג' 2021;קיץ בג' 2022;קיץ בג' 2023;קיץ בג' 2024;קיץ בג' 2025;קיץ בג' 2026;קיץ בג' 2027;קיץ פס' 2018;קיץ פס' 2019;קיץ פס' 2020;קיץ פס' 2021;קיץ פ,"96FFE235-05C4-EA11-81AC-00505697537D","861650000;861650001",מכינה מתמטיקה 5 - חורף בג' 2021 @home,"997210000","0000-00-00","0000-00-00"
פסיכומטרי ערבית - זכיין - חורף פס' 2020 ערבית - רהט 01,"555203401",45,17,ערבית - רהט,"861650000;861650001;861650002;861650003;861650005;861650008;861650011;861650014;861650015;861650016;861650017;861650018;861650022",ולאא אבו עטא,"0000-00-00","0000-00-00",17,"1;2;3;4;5;6;7;8;9;10;11;13;14","861650000;861650001;861650002;861650003;861650004;861650005;861650006","861650000;861650002;861650003;861650004;861650005;861650006",אביב פס' 2019;אביב פס' 2021;חורף בג' 2018;חורף בג' 2019;חורף בג' 2020;חורף בג' 2021;חורף פס' 2017;חורף פס' 2018;חורף פס' 2019;חורף פס' 2020;חורף פס' 2021;סתיו פס' 2018;סתיו פס' 2019;סתיו פס' 2020;קיץ בג' 2019;קיץ בג' 2021;קיץ פס' 2019;שנת 1111;שנת 2016;שנת 2017;שנת 2018;שנת 2019;שנת 2020,"2C1B17EE-DF31-E411-9BF8-005056BD5C9D","743DEEAE-E133-E711-80D6-0050569937A8",אביב פס' 2018;אביב פס' 2019;אביב פס' 2020;אביב פס' 2021;אביב פס' 2022;אביב פס' 2023;אביב פס' 2024;אביב פס' 2025;אביב פס' 2026;אביב פס' 2027;חורף בג' 2019;חורף בג' 2020;חורף בג' 2021;חורף בג' 2022;חורף בג' 2023;חורף בג' 2024;חורף בג' 2025;חורף בג' 2027;חורף פס' 2017;חורף פס' 2018;חורף פס' 2019;חורף פס' 2020;חורף פס' 2021;חורף פס' 2022;חורף פס' 2023;חורף פס' 2024;חורף פס' 2025;חורף פס' 2026;חורף פס' 2027;סתיו פס' 2018;סתיו פס' 2019;סתיו פס' 2020;סתיו פס' 2021;סתיו פס' 2022;סתיו פס' 2023;סתיו פס' 2024;סתיו פס' 2025;סתיו פס' 2026;סתיו פס' 2027;קיץ בג' 2019;קיץ בג' 2020;קיץ בג' 2021;קיץ בג' 2022;קיץ בג' 2023;קיץ בג' 2024;קיץ בג' 2025;קיץ בג' 2026;קיץ בג' 2027;קיץ פס' 2018;קיץ פס' 2019;קיץ פס' 2020;קיץ פס' 2021;קיץ פ,CCC3CD72-61D2-EA11-81AC-00505697537D,"861650000;861650001",פסיכומטרי ערבית - זכיין - חורף פס' 2020 ערבית - רהט,"555203400","0000-00-00","0000-00-00"
מתמטיקה 5 - קיץ בג' 2021 @home 01,"126210001",45,23,@home,"861650000;861650001;861650002;861650003;861650005;861650008;861650011;861650014;861650015;861650016;861650017;861650018;861650022",ארד טלמון,"0000-00-00","0000-00-00",23,"1;2;3;4;5;6;7;8;9;10;11;13;14","861650000;861650001;861650002;861650003;861650004;861650005;861650006","861650000;861650002;861650003;861650004;861650005;861650006",אביב פס' 2019;אביב פס' 2021;חורף בג' 2018;חורף בג' 2019;חורף בג' 2020;חורף בג' 2021;חורף פס' 2017;חורף פס' 2018;חורף פס' 2019;חורף פס' 2020;חורף פס' 2021;סתיו פס' 2018;סתיו פס' 2019;סתיו פס' 2020;קיץ בג' 2019;קיץ בג' 2021;קיץ פס' 2019;שנת 1111;שנת 2016;שנת 2017;שנת 2018;שנת 2019;שנת 2020,CE4AA9DF-B8E1-E011-8DD2-005056BD3748,"83CA2D4F-8287-E011-942D-005056BD3748",אביב פס' 2018;אביב פס' 2019;אביב פס' 2020;אביב פס' 2021;אביב פס' 2022;אביב פס' 2023;אביב פס' 2024;אביב פס' 2025;אביב פס' 2026;אביב פס' 2027;חורף בג' 2019;חורף בג' 2020;חורף בג' 2021;חורף בג' 2022;חורף בג' 2023;חורף בג' 2024;חורף בג' 2025;חורף בג' 2027;חורף פס' 2017;חורף פס' 2018;חורף פס' 2019;חורף פס' 2020;חורף פס' 2021;חורף פס' 2022;חורף פס' 2023;חורף פס' 2024;חורף פס' 2025;חורף פס' 2026;חורף פס' 2027;סתיו פס' 2018;סתיו פס' 2019;סתיו פס' 2020;סתיו פס' 2021;סתיו פס' 2022;סתיו פס' 2023;סתיו פס' 2024;סתיו פס' 2025;סתיו פס' 2026;סתיו פס' 2027;קיץ בג' 2019;קיץ בג' 2020;קיץ בג' 2021;קיץ בג' 2022;קיץ בג' 2023;קיץ בג' 2024;קיץ בג' 2025;קיץ בג' 2026;קיץ בג' 2027;קיץ פס' 2018;קיץ פס' 2019;קיץ פס' 2020;קיץ פס' 2021;קיץ פ,CC5B0CC1-48D6-EA11-81AC-00505697537D,"861650000;861650001",מתמטיקה 5 - קיץ בג' 2021 @home,"126210000","0000-00-00","0000-00-00"
"פסיכומטרי ערבית - זכיין - חורף פס' 2020 ערבית - מכינה אוניברסיטת ת""א 01","555203801",45,17,"ערבית - מכינה אוניברסיטת ת""א","861650000;861650001;861650002;861650003;861650005;861650008;861650011;861650014;861650015;861650016;861650017;861650018;861650022",רנא דקואר,"0000-00-00","0000-00-00",17,"1;2;3;4;5;6;7;8;9;10;11;13;14","861650000;861650001;861650002;861650003;861650004;861650005;861650006","861650000;861650002;861650003;861650004;861650005;861650006",אביב פס' 2019;אביב פס' 2021;חורף בג' 2018;חורף בג' 2019;חורף בג' 2020;חורף בג' 2021;חורף פס' 2017;חורף פס' 2018;חורף פס' 2019;חורף פס' 2020;חורף פס' 2021;סתיו פס' 2018;סתיו פס' 2019;סתיו פס' 2020;קיץ בג' 2019;קיץ בג' 2021;קיץ פס' 2019;שנת 1111;שנת 2016;שנת 2017;שנת 2018;שנת 2019;שנת 2020,"2F9A7D88-2476-E411-93F2-005056BD5C9D","743DEEAE-E133-E711-80D6-0050569937A8",אביב פס' 2018;אביב פס' 2019;אביב פס' 2020;אביב פס' 2021;אביב פס' 2022;אביב פס' 2023;אביב פס' 2024;אביב פס' 2025;אביב פס' 2026;אביב פס' 2027;חורף בג' 2019;חורף בג' 2020;חורף בג' 2021;חורף בג' 2022;חורף בג' 2023;חורף בג' 2024;חורף בג' 2025;חורף בג' 2027;חורף פס' 2017;חורף פס' 2018;חורף פס' 2019;חורף פס' 2020;חורף פס' 2021;חורף פס' 2022;חורף פס' 2023;חורף פס' 2024;חורף פס' 2025;חורף פס' 2026;חורף פס' 2027;סתיו פס' 2018;סתיו פס' 2019;סתיו פס' 2020;סתיו פס' 2021;סתיו פס' 2022;סתיו פס' 2023;סתיו פס' 2024;סתיו פס' 2025;סתיו פס' 2026;סתיו פס' 2027;קיץ בג' 2019;קיץ בג' 2020;קיץ בג' 2021;קיץ בג' 2022;קיץ בג' 2023;קיץ בג' 2024;קיץ בג' 2025;קיץ בג' 2026;קיץ בג' 2027;קיץ פס' 2018;קיץ פס' 2019;קיץ פס' 2020;קיץ פס' 2021;קיץ פ,"1EC1C483-72E0-EA11-81AC-00505697537D","861650000;861650001","פסיכומטרי ערבית - זכיין - חורף פס' 2020 ערבית - מכינה אוניברסיטת ת""א","555203800","0000-00-00","0000-00-00"
מכינה מתמטיקה 4 - קיץ בג' 2019 כפר סבא 01,"976190701",45,17,כפר סבא,"861650000;861650001;861650002;861650003;861650005;861650008;861650011;861650014;861650015;861650016;861650017;861650018;861650022",חיים בלין,"0000-00-00","0000-00-00",17,"1;2;3;4;5;6;7;8;9;10;11;13;14","861650000;861650001;861650002;861650003;861650004;861650005;861650006","861650000;861650002;861650003;861650004;861650005;861650006",אביב פס' 2019;אביב פס' 2021;חורף בג' 2018;חורף בג' 2019;חורף בג' 2020;חורף בג' 2021;חורף פס' 2017;חורף פס' 2018;חורף פס' 2019;חורף פס' 2020;חורף פס' 2021;סתיו פס' 2018;סתיו פס' 2019;סתיו פס' 2020;קיץ בג' 2019;קיץ בג' 2021;קיץ פס' 2019;שנת 1111;שנת 2016;שנת 2017;שנת 2018;שנת 2019;שנת 2020,CAF39B86-F270-E011-A41E-005056BD3748,"22FCDB74-D023-E111-AE1B-005056BD5C9D",אביב פס' 2018;אביב פס' 2019;אביב פס' 2020;אביב פס' 2021;אביב פס' 2022;אביב פס' 2023;אביב פס' 2024;אביב פס' 2025;אביב פס' 2026;אביב פס' 2027;חורף בג' 2019;חורף בג' 2020;חורף בג' 2021;חורף בג' 2022;חורף בג' 2023;חורף בג' 2024;חורף בג' 2025;חורף בג' 2027;חורף פס' 2017;חורף פס' 2018;חורף פס' 2019;חורף פס' 2020;חורף פס' 2021;חורף פס' 2022;חורף פס' 2023;חורף פס' 2024;חורף פס' 2025;חורף פס' 2026;חורף פס' 2027;סתיו פס' 2018;סתיו פס' 2019;סתיו פס' 2020;סתיו פס' 2021;סתיו פס' 2022;סתיו פס' 2023;סתיו פס' 2024;סתיו פס' 2025;סתיו פס' 2026;סתיו פס' 2027;קיץ בג' 2019;קיץ בג' 2020;קיץ בג' 2021;קיץ בג' 2022;קיץ בג' 2023;קיץ בג' 2024;קיץ בג' 2025;קיץ בג' 2026;קיץ בג' 2027;קיץ פס' 2018;קיץ פס' 2019;קיץ פס' 2020;קיץ פס' 2021;קיץ פ,"6F6D970D-1349-E811-826D-00505697537D","861650000;861650001",מכינה מתמטיקה 4 - קיץ בג' 2019 כפר סבא,"976190700","0000-00-00","0000-00-00"
מכינה מתמטיקה 5 - קיץ בג' 2019 כפר סבא 01,"996190701",45,22,כפר סבא,"861650000;861650001;861650002;861650003;861650005;861650008;861650011;861650014;861650015;861650016;861650017;861650018;861650022",חלי גינתי,"0000-00-00","0000-00-00",22,"1;2;3;4;5;6;7;8;9;10;11;13;14","861650000;861650001;861650002;861650003;861650004;861650005;861650006","861650000;861650002;861650003;861650004;861650005;861650006",אביב פס' 2019;אביב פס' 2021;חורף בג' 2018;חורף בג' 2019;חורף בג' 2020;חורף בג' 2021;חורף פס' 2017;חורף פס' 2018;חורף פס' 2019;חורף פס' 2020;חורף פס' 2021;סתיו פס' 2018;סתיו פס' 2019;סתיו פס' 2020;קיץ בג' 2019;קיץ בג' 2021;קיץ פס' 2019;שנת 1111;שנת 2016;שנת 2017;שנת 2018;שנת 2019;שנת 2020,CAF39B86-F270-E011-A41E-005056BD3748,"51CA2D4F-8287-E011-942D-005056BD3748",אביב פס' 2018;אביב פס' 2019;אביב פס' 2020;אביב פס' 2021;אביב פס' 2022;אביב פס' 2023;אביב פס' 2024;אביב פס' 2025;אביב פס' 2026;אביב פס' 2027;חורף בג' 2019;חורף בג' 2020;חורף בג' 2021;חורף בג' 2022;חורף בג' 2023;חורף בג' 2024;חורף בג' 2025;חורף בג' 2027;חורף פס' 2017;חורף פס' 2018;חורף פס' 2019;חורף פס' 2020;חורף פס' 2021;חורף פס' 2022;חורף פס' 2023;חורף פס' 2024;חורף פס' 2025;חורף פס' 2026;חורף פס' 2027;סתיו פס' 2018;סתיו פס' 2019;סתיו פס' 2020;סתיו פס' 2021;סתיו פס' 2022;סתיו פס' 2023;סתיו פס' 2024;סתיו פס' 2025;סתיו פס' 2026;סתיו פס' 2027;קיץ בג' 2019;קיץ בג' 2020;קיץ בג' 2021;קיץ בג' 2022;קיץ בג' 2023;קיץ בג' 2024;קיץ בג' 2025;קיץ בג' 2026;קיץ בג' 2027;קיץ פס' 2018;קיץ פס' 2019;קיץ פס' 2020;קיץ פס' 2021;קיץ פ,"3E917795-1349-E811-826D-00505697537D","861650000;861650001",מכינה מתמטיקה 5 - קיץ בג' 2019 כפר סבא,"996190700","0000-00-00","0000-00-00"
מכינה מתמטיקה 5 - קיץ בג' 2019 פתח תקווה 01,"996190601",45,15,פתח תקווה,"861650000;861650001;861650002;861650003;861650005;861650008;861650011;861650014;861650015;861650016;861650017;861650018;861650022",אביחי כהן,"0000-00-00","0000-00-00",15,"1;2;3;4;5;6;7;8;9;10;11;13;14","861650000;861650001;861650002;861650003;861650004;861650005;861650006","861650000;861650002;861650003;861650004;861650005;861650006",אביב פס' 2019;אביב פס' 2021;חורף בג' 2018;חורף בג' 2019;חורף בג' 2020;חורף בג' 2021;חורף פס' 2017;חורף פס' 2018;חורף פס' 2019;חורף פס' 2020;חורף פס' 2021;סתיו פס' 2018;סתיו פס' 2019;סתיו פס' 2020;קיץ בג' 2019;קיץ בג' 2021;קיץ פס' 2019;שנת 1111;שנת 2016;שנת 2017;שנת 2018;שנת 2019;שנת 2020,EF0B8076-F270-E011-A41E-005056BD3748,"51CA2D4F-8287-E011-942D-005056BD3748",אביב פס' 2018;אביב פס' 2019;אביב פס' 2020;אביב פס' 2021;אביב פס' 2022;אביב פס' 2023;אביב פס' 2024;אביב פס' 2025;אביב פס' 2026;אביב פס' 2027;חורף בג' 2019;חורף בג' 2020;חורף בג' 2021;חורף בג' 2022;חורף בג' 2023;חורף בג' 2024;חורף בג' 2025;חורף בג' 2027;חורף פס' 2017;חורף פס' 2018;חורף פס' 2019;חורף פס' 2020;חורף פס' 2021;חורף פס' 2022;חורף פס' 2023;חורף פס' 2024;חורף פס' 2025;חורף פס' 2026;חורף פס' 2027;סתיו פס' 2018;סתיו פס' 2019;סתיו פס' 2020;סתיו פס' 2021;סתיו פס' 2022;סתיו פס' 2023;סתיו פס' 2024;סתיו פס' 2025;סתיו פס' 2026;סתיו פס' 2027;קיץ בג' 2019;קיץ בג' 2020;קיץ בג' 2021;קיץ בג' 2022;קיץ בג' 2023;קיץ בג' 2024;קיץ בג' 2025;קיץ בג' 2026;קיץ בג' 2027;קיץ פס' 2018;קיץ פס' 2019;קיץ פס' 2020;קיץ פס' 2021;קיץ פ,A77E58F6-1349-E811-826D-00505697537D,"861650000;861650001",מכינה מתמטיקה 5 - קיץ בג' 2019 פתח תקווה,"996190600","0000-00-00","0000-00-00"
מכינה מתמטיקה 5 - קיץ בג' 2019 רחובות 01,"996193101",45,23,רחובות,"861650000;861650001;861650002;861650003;861650005;861650008;861650011;861650014;861650015;861650016;861650017;861650018;861650022",אייל שוורץ,"0000-00-00","0000-00-00",23,"1;2;3;4;5;6;7;8;9;10;11;13;14","861650000;861650001;861650002;861650003;861650004;861650005;861650006","861650000;861650002;861650003;861650004;861650005;861650006",אביב פס' 2019;אביב פס' 2021;חורף בג' 2018;חורף בג' 2019;חורף בג' 2020;חורף בג' 2021;חורף פס' 2017;חורף פס' 2018;חורף פס' 2019;חורף פס' 2020;חורף פס' 2021;סתיו פס' 2018;סתיו פס' 2019;סתיו פס' 2020;קיץ בג' 2019;קיץ בג' 2021;קיץ פס' 2019;שנת 1111;שנת 2016;שנת 2017;שנת 2018;שנת 2019;שנת 2020,AC84A91C-1817-E411-A08B-005056BD5C9D,"51CA2D4F-8287-E011-942D-005056BD3748",אביב פס' 2018;אביב פס' 2019;אביב פס' 2020;אביב פס' 2021;אביב פס' 2022;אביב פס' 2023;אביב פס' 2024;אביב פס' 2025;אביב פס' 2026;אביב פס' 2027;חורף בג' 2019;חורף בג' 2020;חורף בג' 2021;חורף בג' 2022;חורף בג' 2023;חורף בג' 2024;חורף בג' 2025;חורף בג' 2027;חורף פס' 2017;חורף פס' 2018;חורף פס' 2019;חורף פס' 2020;חורף פס' 2021;חורף פס' 2022;חורף פס' 2023;חורף פס' 2024;חורף פס' 2025;חורף פס' 2026;חורף פס' 2027;סתיו פס' 2018;סתיו פס' 2019;סתיו פס' 2020;סתיו פס' 2021;סתיו פס' 2022;סתיו פס' 2023;סתיו פס' 2024;סתיו פס' 2025;סתיו פס' 2026;סתיו פס' 2027;קיץ בג' 2019;קיץ בג' 2020;קיץ בג' 2021;קיץ בג' 2022;קיץ בג' 2023;קיץ בג' 2024;קיץ בג' 2025;קיץ בג' 2026;קיץ בג' 2027;קיץ פס' 2018;קיץ פס' 2019;קיץ פס' 2020;קיץ פס' 2021;קיץ פ,E0E59505-1449-E811-826D-00505697537D,"861650000;861650001",מכינה מתמטיקה 5 - קיץ בג' 2019 רחובות,"996193100","0000-00-00","0000-00-00"
מכינה מתמטיקה 5 - חורף בג' 2020 פתח תקווה 01,"997200601",45,0,פתח תקווה,"861650000;861650001;861650002;861650003;861650005;861650008;861650011;861650014;861650015;861650016;861650017;861650018;861650022",לא צוין,"0000-00-00","0000-00-00",0,"1;2;3;4;5;6;7;8;9;10;11;13;14","861650000;861650001;861650002;861650003;861650004;861650005;861650006","861650000;861650002;861650003;861650004;861650005;861650006",אביב פס' 2019;אביב פס' 2021;חורף בג' 2018;חורף בג' 2019;חורף בג' 2020;חורף בג' 2021;חורף פס' 2017;חורף פס' 2018;חורף פס' 2019;חורף פס' 2020;חורף פס' 2021;סתיו פס' 2018;סתיו פס' 2019;סתיו פס' 2020;קיץ בג' 2019;קיץ בג' 2021;קיץ פס' 2019;שנת 1111;שנת 2016;שנת 2017;שנת 2018;שנת 2019;שנת 2020,EF0B8076-F270-E011-A41E-005056BD3748,"51CA2D4F-8287-E011-942D-005056BD3748",אביב פס' 2018;אביב פס' 2019;אביב פס' 2020;אביב פס' 2021;אביב פס' 2022;אביב פס' 2023;אביב פס' 2024;אביב פס' 2025;אביב פס' 2026;אביב פס' 2027;חורף בג' 2019;חורף בג' 2020;חורף בג' 2021;חורף בג' 2022;חורף בג' 2023;חורף בג' 2024;חורף בג' 2025;חורף בג' 2027;חורף פס' 2017;חורף פס' 2018;חורף פס' 2019;חורף פס' 2020;חורף פס' 2021;חורף פס' 2022;חורף פס' 2023;חורף פס' 2024;חורף פס' 2025;חורף פס' 2026;חורף פס' 2027;סתיו פס' 2018;סתיו פס' 2019;סתיו פס' 2020;סתיו פס' 2021;סתיו פס' 2022;סתיו פס' 2023;סתיו פס' 2024;סתיו פס' 2025;סתיו פס' 2026;סתיו פס' 2027;קיץ בג' 2019;קיץ בג' 2020;קיץ בג' 2021;קיץ בג' 2022;קיץ בג' 2023;קיץ בג' 2024;קיץ בג' 2025;קיץ בג' 2026;קיץ בג' 2027;קיץ פס' 2018;קיץ פס' 2019;קיץ פס' 2020;קיץ פס' 2021;קיץ פ,F5CDF896-4949-E811-826D-00505697537D,"861650000;861650001",מכינה מתמטיקה 5 - חורף בג' 2020 פתח תקווה,"997200600","0000-00-00","0000-00-00"
פסיכומטרי ערבית - זכיין - ספטמבר 2018 ערבית - בקה אל גרביה 02,"554182202",45,29,ערבית - בקה אל גרביה,"861650000;861650001;861650002;861650003;861650005;861650008;861650011;861650014;861650015;861650016;861650017;861650018;861650022",מיאדה עצפור,"0000-00-00","0000-00-00",29,"1;2;3;4;5;6;7;8;9;10;11;13;14","861650000;861650001;861650002;861650003;861650004;861650005;861650006","861650000;861650002;861650003;861650004;861650005;861650006",אביב פס' 2019;אביב פס' 2021;חורף בג' 2018;חורף בג' 2019;חורף בג' 2020;חורף בג' 2021;חורף פס' 2017;חורף פס' 2018;חורף פס' 2019;חורף פס' 2020;חורף פס' 2021;סתיו פס' 2018;סתיו פס' 2019;סתיו פס' 2020;קיץ בג' 2019;קיץ בג' 2021;קיץ פס' 2019;שנת 1111;שנת 2016;שנת 2017;שנת 2018;שנת 2019;שנת 2020,"5EFAA3C4-95C0-E311-BEF5-005056BD5C9D","743DEEAE-E133-E711-80D6-0050569937A8",אביב פס' 2018;אביב פס' 2019;אביב פס' 2020;אביב פס' 2021;אביב פס' 2022;אביב פס' 2023;אביב פס' 2024;אביב פס' 2025;אביב פס' 2026;אביב פס' 2027;חורף בג' 2019;חורף בג' 2020;חורף בג' 2021;חורף בג' 2022;חורף בג' 2023;חורף בג' 2024;חורף בג' 2025;חורף בג' 2027;חורף פס' 2017;חורף פס' 2018;חורף פס' 2019;חורף פס' 2020;חורף פס' 2021;חורף פס' 2022;חורף פס' 2023;חורף פס' 2024;חורף פס' 2025;חורף פס' 2026;חורף פס' 2027;סתיו פס' 2018;סתיו פס' 2019;סתיו פס' 2020;סתיו פס' 2021;סתיו פס' 2022;סתיו פס' 2023;סתיו פס' 2024;סתיו פס' 2025;סתיו פס' 2026;סתיו פס' 2027;קיץ בג' 2019;קיץ בג' 2020;קיץ בג' 2021;קיץ בג' 2022;קיץ בג' 2023;קיץ בג' 2024;קיץ בג' 2025;קיץ בג' 2026;קיץ בג' 2027;קיץ פס' 2018;קיץ פס' 2019;קיץ פס' 2020;קיץ פס' 2021;קיץ פ,AA57D817-9352-E811-826D-00505697537D,"861650000;861650001",פסיכומטרי ערבית - זכיין - ספטמבר 2018 ערבית - בקה אל גרביה,"554182200","0000-00-00","0000-00-00"
פסיכומטרי ערבית - זכיין - ספטמבר 2018 ערבית - בקה אל גרביה 01,"554182201",45,33,ערבית - בקה אל גרביה,"861650000;861650001;861650002;861650003;861650005;861650008;861650011;861650014;861650015;861650016;861650017;861650018;861650022",קעדאן ג'אד,"0000-00-00","0000-00-00",33,"1;2;3;4;5;6;7;8;9;10;11;13;14","861650000;861650001;861650002;861650003;861650004;861650005;861650006","861650000;861650002;861650003;861650004;861650005;861650006",אביב פס' 2019;אביב פס' 2021;חורף בג' 2018;חורף בג' 2019;חורף בג' 2020;חורף בג' 2021;חורף פס' 2017;חורף פס' 2018;חורף פס' 2019;חורף פס' 2020;חורף פס' 2021;סתיו פס' 2018;סתיו פס' 2019;סתיו פס' 2020;קיץ בג' 2019;קיץ בג' 2021;קיץ פס' 2019;שנת 1111;שנת 2016;שנת 2017;שנת 2018;שנת 2019;שנת 2020,"5EFAA3C4-95C0-E311-BEF5-005056BD5C9D","743DEEAE-E133-E711-80D6-0050569937A8",אביב פס' 2018;אביב פס' 2019;אביב פס' 2020;אביב פס' 2021;אביב פס' 2022;אביב פס' 2023;אביב פס' 2024;אביב פס' 2025;אביב פס' 2026;אביב פס' 2027;חורף בג' 2019;חורף בג' 2020;חורף בג' 2021;חורף בג' 2022;חורף בג' 2023;חורף בג' 2024;חורף בג' 2025;חורף בג' 2027;חורף פס' 2017;חורף פס' 2018;חורף פס' 2019;חורף פס' 2020;חורף פס' 2021;חורף פס' 2022;חורף פס' 2023;חורף פס' 2024;חורף פס' 2025;חורף פס' 2026;חורף פס' 2027;סתיו פס' 2018;סתיו פס' 2019;סתיו פס' 2020;סתיו פס' 2021;סתיו פס' 2022;סתיו פס' 2023;סתיו פס' 2024;סתיו פס' 2025;סתיו פס' 2026;סתיו פס' 2027;קיץ בג' 2019;קיץ בג' 2020;קיץ בג' 2021;קיץ בג' 2022;קיץ בג' 2023;קיץ בג' 2024;קיץ בג' 2025;קיץ בג' 2026;קיץ בג' 2027;קיץ פס' 2018;קיץ פס' 2019;קיץ פס' 2020;קיץ פס' 2021;קיץ פ,AA57D817-9352-E811-826D-00505697537D,"861650000;861650001",פסיכומטרי ערבית - זכיין - ספטמבר 2018 ערבית - בקה אל גרביה,"554182200","0000-00-00","0000-00-00"
פסיכומטרי ערבית - זכיין - ספטמבר 2018 ערבית - רהט 01,"554183401",45,17,ערבית - רהט,"861650000;861650001;861650002;861650003;861650005;861650008;861650011;861650014;861650015;861650016;861650017;861650018;861650022",קעדאן ג'אד,"0000-00-00","0000-00-00",17,"1;2;3;4;5;6;7;8;9;10;11;13;14","861650000;861650001;861650002;861650003;861650004;861650005;861650006","861650000;861650002;861650003;861650004;861650005;861650006",אביב פס' 2019;אביב פס' 2021;חורף בג' 2018;חורף בג' 2019;חורף בג' 2020;חורף בג' 2021;חורף פס' 2017;חורף פס' 2018;חורף פס' 2019;חורף פס' 2020;חורף פס' 2021;סתיו פס' 2018;סתיו פס' 2019;סתיו פס' 2020;קיץ בג' 2019;קיץ בג' 2021;קיץ פס' 2019;שנת 1111;שנת 2016;שנת 2017;שנת 2018;שנת 2019;שנת 2020,"2C1B17EE-DF31-E411-9BF8-005056BD5C9D","743DEEAE-E133-E711-80D6-0050569937A8",אביב פס' 2018;אביב פס' 2019;אביב פס' 2020;אביב פס' 2021;אביב פס' 2022;אביב פס' 2023;אביב פס' 2024;אביב פס' 2025;אביב פס' 2026;אביב פס' 2027;חורף בג' 2019;חורף בג' 2020;חורף בג' 2021;חורף בג' 2022;חורף בג' 2023;חורף בג' 2024;חורף בג' 2025;חורף בג' 2027;חורף פס' 2017;חורף פס' 2018;חורף פס' 2019;חורף פס' 2020;חורף פס' 2021;חורף פס' 2022;חורף פס' 2023;חורף פס' 2024;חורף פס' 2025;חורף פס' 2026;חורף פס' 2027;סתיו פס' 2018;סתיו פס' 2019;סתיו פס' 2020;סתיו פס' 2021;סתיו פס' 2022;סתיו פס' 2023;סתיו פס' 2024;סתיו פס' 2025;סתיו פס' 2026;סתיו פס' 2027;קיץ בג' 2019;קיץ בג' 2020;קיץ בג' 2021;קיץ בג' 2022;קיץ בג' 2023;קיץ בג' 2024;קיץ בג' 2025;קיץ בג' 2026;קיץ בג' 2027;קיץ פס' 2018;קיץ פס' 2019;קיץ פס' 2020;קיץ פס' 2021;קיץ פ,"5A0EAEE7-9352-E811-826D-00505697537D","861650000;861650001",פסיכומטרי ערבית - זכיין - ספטמבר 2018 ערבית - רהט,"554183400","0000-00-00","0000-00-00"
